symbol,date,price
EWU,2022/08/01,30.9
EWY,2022/08/01,59.86
EWZ,2022/08/01,28.67
FTV,2022/08/01,64.291
GOOG,2022/08/01,115.48
GPC,2022/08/01,152.053
GSG,2022/08/01,22.25
HIG,2022/08/01,62.701
HIGH.L,2022/08/01,5.078
HST,2022/08/01,17.711
HYG,2022/08/01,76.528
IAU,2022/08/01,33.63
ICLN,2022/08/01,22.01
IEAA.L,2022/08/01,4.949
IEF,2022/08/01,104.773
IEFM.L,2022/08/01,718.1
IEMG,2022/08/01,48.64
IEUS,2022/08/01,51.64
IEVL.L,2022/08/01,6.93
IGF,2022/08/01,48.35
INDA,2022/08/01,42.99
IUMO.L,2022/08/01,9.876
IUVL.L,2022/08/01,8.4
IVV,2022/08/01,410.831
IWM,2022/08/01,186.216
IXN,2022/08/01,51.38
JPEA.L,2022/08/01,4.956
JPM,2022/08/01,113.197
KR,2022/08/01,46.231
LQD,2022/08/01,113.155
MCHI,2022/08/01,49.11
META,2022/08/01,159.93
MVEU.L,2022/08/01,52.25
OGN,2022/08/01,31.191
PG,2022/08/01,141.893
PPL,2022/08/01,28.78
PRU,2022/08/01,97.392
PYPL,2022/08/01,88.565
RE,2022/08/01,249.567
REET,2022/08/01,25.681
ROL,2022/08/01,38.876
ROST,2022/08/01,82.012
SEGA.L,2022/08/01,100.13
SHY,2022/08/01,82.437
SLV,2022/08/01,18.79
SPMV.L,2022/08/01,77.64
TLT,2022/08/01,118.925
UNH,2022/08/01,532.065
URI,2022/08/01,319.68
V,2022/08/01,210.497
VRSK,2022/08/01,188.705
VXX,2022/08/01,21.8
WRK,2022/08/01,41.601
XLB,2022/08/01,77.064
XLC,2022/08/01,56.172
XLE,2022/08/01,75.971
XLF,2022/08/01,33.256
XLI,2022/08/01,95.284
XLK,2022/08/01,143.556
XLP,2022/08/01,74.933
XLU,2022/08/01,73.532
XLV,2022/08/01,130.898
XLY,2022/08/01,163.298
XOM,2022/08/01,92.8
ABBV,2022/08/02,138.976
ACN,2022/08/02,301.141
AEP,2022/08/02,96.784
AIZ,2022/08/02,169.925
ALLE,2022/08/02,102.297
AMAT,2022/08/02,104.468
AMP,2022/08/02,261.822
AMZN,2022/08/02,134.16
AVB,2022/08/02,202.835
AVY,2022/08/02,189.692
AXP,2022/08/02,151.024
BDX,2022/08/02,242.204
BF-B,2022/08/02,73.958
BMY,2022/08/02,72.726
BR,2022/08/02,162.578
CARR,2022/08/02,40.247
CDW,2022/08/02,179.279
CE,2022/08/02,110.636
CHTR,2022/08/02,437.65
CNC,2022/08/02,93.31
CNP,2022/08/02,31.331
COP,2022/08/02,92.644
CTAS,2022/08/02,420.538
CZR,2022/08/02,49.17
DG,2022/08/02,250.045
DPZ,2022/08/02,389.842
DRE,2022/08/02,60.811
DXC,2022/08/02,31.12
EWA,2022/08/02,22.44
EWC,2022/08/02,34.76
EWG,2022/08/02,23.24
EWH,2022/08/02,20.77
EWJ,2022/08/02,55.79
EWL,2022/08/02,42.78
EWQ,2022/08/02,31.28
EWT,2022/08/02,50.1
EWU,2022/08/02,30.63
EWY,2022/08/02,59.43
EWZ,2022/08/02,28.47
FTV,2022/08/02,64.032
GOOG,2022/08/02,115.9
GPC,2022/08/02,149.895
GSG,2022/08/02,22.05
HIG,2022/08/02,62.237
HIGH.L,2022/08/02,5.049
HST,2022/08/02,17.175
HYG,2022/08/02,76.174
IAU,2022/08/02,33.42
ICLN,2022/08/02,22.29
IEAA.L,2022/08/02,4.939
IEF,2022/08/02,103.325
IEFM.L,2022/08/02,719.7
IEMG,2022/08/02,48.37
IEUS,2022/08/02,50.58
IEVL.L,2022/08/02,6.949
IGF,2022/08/02,47.83
INDA,2022/08/02,43.28
IUMO.L,2022/08/02,9.879
IUVL.L,2022/08/02,8.345
IVV,2022/08/02,408.214
IWM,2022/08/02,186.037
IXN,2022/08/02,50.98
JPEA.L,2022/08/02,4.917
JPM,2022/08/02,111.433
KR,2022/08/02,46.271
LQD,2022/08/02,111.773
MCHI,2022/08/02,48.83
META,2022/08/02,160.19
MVEU.L,2022/08/02,52.18
OGN,2022/08/02,31.132
PG,2022/08/02,140.949
PPL,2022/08/02,28.879
PRU,2022/08/02,95.77
PYPL,2022/08/02,89.63
RE,2022/08/02,246.521
REET,2022/08/02,25.336
ROL,2022/08/02,38.309
ROST,2022/08/02,79.55
SEGA.L,2022/08/02,99.675
SHY,2022/08/02,82.149
SLV,2022/08/02,18.41
SPMV.L,2022/08/02,77.32
TLT,2022/08/02,116.408
UNH,2022/08/02,532.145
URI,2022/08/02,314.1
V,2022/08/02,205.418
VRSK,2022/08/02,188.666
VXX,2022/08/02,21.65
WRK,2022/08/02,41.206
XLB,2022/08/02,76.279
XLC,2022/08/02,56.082
XLE,2022/08/02,75.793
XLF,2022/08/02,32.888
XLI,2022/08/02,94.279
XLK,2022/08/02,142.538
XLP,2022/08/02,74.337
XLU,2022/08/02,73.383
XLV,2022/08/02,130.43
XLY,2022/08/02,162.18
XOM,2022/08/02,92.398
ABBV,2022/08/03,139.778
ACN,2022/08/03,306.806
AEP,2022/08/03,97.895
AIZ,2022/08/03,152.622
ALLE,2022/08/03,103.084
AMAT,2022/08/03,108.468
AMP,2022/08/03,267.721
AMZN,2022/08/03,139.52
AVB,2022/08/03,200.327
AVY,2022/08/03,192.331
AXP,2022/08/03,154.839
BDX,2022/08/03,244.107
BF-B,2022/08/03,75.49
BMY,2022/08/03,72.438
BR,2022/08/03,164.489
CARR,2022/08/03,40.595
CDW,2022/08/03,180.9
CE,2022/08/03,109.812
CHTR,2022/08/03,452.18
CNC,2022/08/03,92.8
CNP,2022/08/03,31.322
COP,2022/08/03,89.328
CTAS,2022/08/03,423.83
CZR,2022/08/03,49.26
DG,2022/08/03,251.412
DPZ,2022/08/03,389.683
DRE,2022/08/03,61.398
DXC,2022/08/03,31.52
EWA,2022/08/03,22.55
EWC,2022/08/03,34.97
EWG,2022/08/03,23.62
EWH,2022/08/03,20.83
EWJ,2022/08/03,55.67
EWL,2022/08/03,43.03
EWQ,2022/08/03,31.73
EWT,2022/08/03,50.47
EWU,2022/08/03,30.81
EWY,2022/08/03,60.46
EWZ,2022/08/03,28.5
FTV,2022/08/03,65.139
GOOG,2022/08/03,118.78
GPC,2022/08/03,150.164
GSG,2022/08/03,21.85
HIG,2022/08/03,62.721
HIGH.L,2022/08/03,5.074
HST,2022/08/03,17.214
HYG,2022/08/03,76.842
IAU,2022/08/03,33.52
ICLN,2022/08/03,21.82
IEAA.L,2022/08/03,4.928
IEF,2022/08/03,103.751
IEFM.L,2022/08/03,716.75
IEMG,2022/08/03,48.77
IEUS,2022/08/03,51.67
IEVL.L,2022/08/03,6.988
IGF,2022/08/03,48.29
INDA,2022/08/03,43.25
IUMO.L,2022/08/03,9.806
IUVL.L,2022/08/03,8.362
IVV,2022/08/03,414.582
IWM,2022/08/03,188.773
IXN,2022/08/03,52.31
JPEA.L,2022/08/03,4.919
JPM,2022/08/03,112.603
KR,2022/08/03,46.459
LQD,2022/08/03,112.988
MCHI,2022/08/03,49.25
META,2022/08/03,168.8
MVEU.L,2022/08/03,52.04
OGN,2022/08/03,31.916
PG,2022/08/03,143.859
PPL,2022/08/03,28.77
PRU,2022/08/03,94.617
PYPL,2022/08/03,97.92
RE,2022/08/03,250.417
REET,2022/08/03,25.395
ROL,2022/08/03,38.041
ROST,2022/08/03,84.284
SEGA.L,2022/08/03,99.445
SHY,2022/08/03,82.179
SLV,2022/08/03,18.49
SPMV.L,2022/08/03,77.53
TLT,2022/08/03,118.241
UNH,2022/08/03,537.303
URI,2022/08/03,317.6
V,2022/08/03,207.628
VRSK,2022/08/03,197.052
VXX,2022/08/03,21.95
WRK,2022/08/03,41.492
XLB,2022/08/03,76.358
XLC,2022/08/03,57.429
XLE,2022/08/03,73.617
XLF,2022/08/03,33.385
XLI,2022/08/03,95.164
XLK,2022/08/03,146.329
XLP,2022/08/03,74.824
XLU,2022/08/03,73.84
XLV,2022/08/03,131.626
XLY,2022/08/03,166.132
XOM,2022/08/03,89.402
ABBV,2022/08/04,137.521
ACN,2022/08/04,309.235
AEP,2022/08/04,98.249
AIZ,2022/08/04,154.742
ALLE,2022/08/04,102.795
AMAT,2022/08/04,110.508
AMP,2022/08/04,268.137
AMZN,2022/08/04,142.57
AVB,2022/08/04,202.062
AVY,2022/08/04,192.739
AXP,2022/08/04,156.273
BDX,2022/08/04,251.662
BF-B,2022/08/04,75.689
BMY,2022/08/04,71.575
BR,2022/08/04,166.401
CARR,2022/08/04,41.641
CDW,2022/08/04,178.971
CE,2022/08/04,110.169
CHTR,2022/08/04,459.45
CNC,2022/08/04,92.97
CNP,2022/08/04,31.025
COP,2022/08/04,87.919
CTAS,2022/08/04,424.944
CZR,2022/08/04,48.18
DG,2022/08/04,250.704
DPZ,2022/08/04,390.111
DRE,2022/08/04,61.458
DXC,2022/08/04,26.15
EWA,2022/08/04,22.54
EWC,2022/08/04,34.94
EWG,2022/08/04,23.89
EWH,2022/08/04,21.03
EWJ,2022/08/04,55.65
EWL,2022/08/04,43.38
EWQ,2022/08/04,32.08
EWT,2022/08/04,50.54
EWU,2022/08/04,30.81
EWY,2022/08/04,60.73
EWZ,2022/08/04,29.31
FTV,2022/08/04,65.449
GOOG,2022/08/04,118.87
GPC,2022/08/04,149.07
GSG,2022/08/04,21.56
HIG,2022/08/04,62.405
HIGH.L,2022/08/04,5.076
HST,2022/08/04,17.552
HYG,2022/08/04,77.048
IAU,2022/08/04,34.05
ICLN,2022/08/04,22.24
IEAA.L,2022/08/04,4.933
IEF,2022/08/04,104.277
IEFM.L,2022/08/04,717.6
IEMG,2022/08/04,49.13
IEUS,2022/08/04,52.04
IEVL.L,2022/08/04,6.974
IGF,2022/08/04,48.29
INDA,2022/08/04,43.05
IUMO.L,2022/08/04,9.748
IUVL.L,2022/08/04,8.355
IVV,2022/08/04,414.184
IWM,2022/08/04,188.375
IXN,2022/08/04,52.63
JPEA.L,2022/08/04,4.984
JPM,2022/08/04,111.364
KR,2022/08/04,46.192
LQD,2022/08/04,113.165
MCHI,2022/08/04,50
META,2022/08/04,170.57
MVEU.L,2022/08/04,52.055
OGN,2022/08/04,31.76
PG,2022/08/04,143.63
PPL,2022/08/04,28.382
PRU,2022/08/04,93.776
PYPL,2022/08/04,96.98
RE,2022/08/04,249.023
REET,2022/08/04,25.414
ROL,2022/08/04,37.524
ROST,2022/08/04,83.467
SEGA.L,2022/08/04,100.69
SHY,2022/08/04,82.288
SLV,2022/08/04,18.64
SPMV.L,2022/08/04,77.85
TLT,2022/08/04,118.202
UNH,2022/08/04,530.445
URI,2022/08/04,319.21
V,2022/08/04,212.598
VRSK,2022/08/04,198.948
VXX,2022/08/04,21.32
WRK,2022/08/04,39.855
XLB,2022/08/04,76.408
XLC,2022/08/04,57.679
XLE,2022/08/04,70.887
XLF,2022/08/04,33.275
XLI,2022/08/04,95.513
XLK,2022/08/04,146.997
XLP,2022/08/04,74.327
XLU,2022/08/04,73.998
XLV,2022/08/04,130.978
XLY,2022/08/04,166.811
XOM,2022/08/04,85.64
ABBV,2022/08/05,136.65
ACN,2022/08/05,307.98
AEP,2022/08/05,97.767
AIZ,2022/08/05,153.801
ALLE,2022/08/05,101.78
AMAT,2022/08/05,109.075
AMP,2022/08/05,267.968
AMZN,2022/08/05,140.8
AVB,2022/08/05,203.162
AVY,2022/08/05,192.5
AXP,2022/08/05,156.911
BDX,2022/08/05,253.376
BF-B,2022/08/05,75.132
BMY,2022/08/05,71.575
BR,2022/08/05,167.128
CARR,2022/08/05,41.711
CDW,2022/08/05,178.643
CE,2022/08/05,110.04
CHTR,2022/08/05,462.98
CNC,2022/08/05,93.05
CNP,2022/08/05,31.104
COP,2022/08/05,90.824
CTAS,2022/08/05,421.383
CZR,2022/08/05,47.67
DG,2022/08/05,252.5
DPZ,2022/08/05,386.712
DRE,2022/08/05,61.826
DXC,2022/08/05,25.54
EWA,2022/08/05,22.38
EWC,2022/08/05,34.76
EWG,2022/08/05,23.61
EWH,2022/08/05,21.07
EWJ,2022/08/05,55.31
EWL,2022/08/05,42.87
EWQ,2022/08/05,31.82
EWT,2022/08/05,51.45
EWU,2022/08/05,30.64
EWY,2022/08/05,60.73
EWZ,2022/08/05,29.75
FTV,2022/08/05,65.129
GOOG,2022/08/05,118.22
GPC,2022/08/05,150.114
GSG,2022/08/05,21.47
HIG,2022/08/05,63.423
HIGH.L,2022/08/05,5.068
HST,2022/08/05,17.84
HYG,2022/08/05,76.655
IAU,2022/08/05,33.68
ICLN,2022/08/05,22.41
IEAA.L,2022/08/05,4.898
IEF,2022/08/05,102.769
IEFM.L,2022/08/05,716.4
IEMG,2022/08/05,49.12
IEUS,2022/08/05,51.27
IEVL.L,2022/08/05,6.974
IGF,2022/08/05,47.99
INDA,2022/08/05,42.81
IUMO.L,2022/08/05,9.702
IUVL.L,2022/08/05,8.276
IVV,2022/08/05,413.458
IWM,2022/08/05,189.818
IXN,2022/08/05,52.46
JPEA.L,2022/08/05,4.933
JPM,2022/08/05,114.734
KR,2022/08/05,46.736
LQD,2022/08/05,111.634
MCHI,2022/08/05,49.61
META,2022/08/05,167.11
MVEU.L,2022/08/05,51.72
OGN,2022/08/05,30.868
PG,2022/08/05,143.7
PPL,2022/08/05,27.857
PRU,2022/08/05,94.324
PYPL,2022/08/05,95.32
RE,2022/08/05,252.83
REET,2022/08/05,25.326
ROL,2022/08/05,37.384
ROST,2022/08/05,83.935
SEGA.L,2022/08/05,99.805
SHY,2022/08/05,81.95
SLV,2022/08/05,18.33
SPMV.L,2022/08/05,77.43
TLT,2022/08/05,115.388
UNH,2022/08/05,531.747
URI,2022/08/05,323.43
V,2022/08/05,214.988
VRSK,2022/08/05,198.05
VXX,2022/08/05,21.5
WRK,2022/08/05,39.638
XLB,2022/08/05,76.676
XLC,2022/08/05,56.97
XLE,2022/08/05,72.292
XLF,2022/08/05,33.514
XLI,2022/08/05,95.662
XLK,2022/08/05,146.658
XLP,2022/08/05,74.158
XLU,2022/08/05,73.73
XLV,2022/08/05,130.928
XLY,2022/08/05,163.967
XOM,2022/08/05,86.878
ABBV,2022/08/08,138.926
ACN,2022/08/08,308.956
AEP,2022/08/08,98.376
AIZ,2022/08/08,156.554
ALLE,2022/08/08,102.427
AMAT,2022/08/08,107.294
AMP,2022/08/08,269.073
AMZN,2022/08/08,139.41
AVB,2022/08/08,204.679
AVY,2022/08/08,196.294
AXP,2022/08/08,156.682
BDX,2022/08/08,255.11
BF-B,2022/08/08,73.858
BMY,2022/08/08,73.242
BR,2022/08/08,166.849
CARR,2022/08/08,41.771
CDW,2022/08/08,177.54
CE,2022/08/08,110.179
CHTR,2022/08/08,464.05
CNC,2022/08/08,93.32
CNP,2022/08/08,31.213
COP,2022/08/08,91.587
CTAS,2022/08/08,423.373
CZR,2022/08/08,49.03
DG,2022/08/08,254.715
DPZ,2022/08/08,393.65
DRE,2022/08/08,61.746
DXC,2022/08/08,26.22
EWA,2022/08/08,22.59
EWC,2022/08/08,35.06
EWG,2022/08/08,23.65
EWH,2022/08/08,21.1
EWJ,2022/08/08,55.29
EWL,2022/08/08,43.08
EWQ,2022/08/08,31.92
EWT,2022/08/08,51.07
EWU,2022/08/08,30.73
EWY,2022/08/08,61.06
EWZ,2022/08/08,30.67
FTV,2022/08/08,65.319
GOOG,2022/08/08,118.14
GPC,2022/08/08,151.029
GSG,2022/08/08,21.69
HIG,2022/08/08,63.858
HIGH.L,2022/08/08,5.102
HST,2022/08/08,17.989
HYG,2022/08/08,76.724
IAU,2022/08/08,33.97
ICLN,2022/08/08,22.51
IEAA.L,2022/08/08,4.918
IEF,2022/08/08,103.374
IEFM.L,2022/08/08,720.4
IEMG,2022/08/08,49.21
IEUS,2022/08/08,51.45
IEVL.L,2022/08/08,7.022
IGF,2022/08/08,48.38
INDA,2022/08/08,43.11
IUMO.L,2022/08/08,9.832
IUVL.L,2022/08/08,8.381
IVV,2022/08/08,413.099
IWM,2022/08/08,191.827
IXN,2022/08/08,52.03
JPEA.L,2022/08/08,5.034
JPM,2022/08/08,113.336
KR,2022/08/08,46.578
LQD,2022/08/08,112.079
MCHI,2022/08/08,49.24
META,2022/08/08,170.25
MVEU.L,2022/08/08,52.005
OGN,2022/08/08,30.907
PG,2022/08/08,144.246
PPL,2022/08/08,27.936
PRU,2022/08/08,95.096
PYPL,2022/08/08,96.26
RE,2022/08/08,254.946
REET,2022/08/08,25.503
ROL,2022/08/08,37.563
ROST,2022/08/08,85.011
SEGA.L,2022/08/08,100.085
SHY,2022/08/08,82.03
SLV,2022/08/08,19.03
SPMV.L,2022/08/08,78.46
TLT,2022/08/08,117.25
UNH,2022/08/08,533.278
URI,2022/08/08,322.14
V,2022/08/08,212.449
VRSK,2022/08/08,198.699
VXX,2022/08/08,22.07
WRK,2022/08/08,40.112
XLB,2022/08/08,77.104
XLC,2022/08/08,57.299
XLE,2022/08/08,72.668
XLF,2022/08/08,33.494
XLI,2022/08/08,95.632
XLK,2022/08/08,145.411
XLP,2022/08/08,74.118
XLU,2022/08/08,73.84
XLV,2022/08/08,131.237
XLY,2022/08/08,164.705
XOM,2022/08/08,87.369
ABBV,2022/08/09,138.837
ACN,2022/08/09,308.418
AEP,2022/08/09,99.635
AIZ,2022/08/09,156.604
ALLE,2022/08/09,98.713
AMAT,2022/08/09,99.164
AMP,2022/08/09,270.268
AMZN,2022/08/09,137.83
AVB,2022/08/09,208.625
AVY,2022/08/09,192.888
AXP,2022/08/09,158.196
BDX,2022/08/09,254.442
BF-B,2022/08/09,75.022
BMY,2022/08/09,74.394
BR,2022/08/09,168.273
CARR,2022/08/09,41.591
CDW,2022/08/09,171.515
CE,2022/08/09,109.872
CHTR,2022/08/09,452.5
CNC,2022/08/09,94.77
CNP,2022/08/09,31.707
COP,2022/08/09,93.426
CTAS,2022/08/09,422.497
CZR,2022/08/09,46.1
DG,2022/08/09,253.378
DPZ,2022/08/09,391.328
DRE,2022/08/09,62.602
DXC,2022/08/09,25.76
EWA,2022/08/09,22.41
EWC,2022/08/09,34.82
EWG,2022/08/09,23.44
EWH,2022/08/09,21.01
EWJ,2022/08/09,54.74
EWL,2022/08/09,42.92
EWQ,2022/08/09,31.86
EWT,2022/08/09,51.12
EWU,2022/08/09,30.77
EWY,2022/08/09,60.78
EWZ,2022/08/09,30.72
FTV,2022/08/09,64.8
GOOG,2022/08/09,117.5
GPC,2022/08/09,151.198
GSG,2022/08/09,21.89
HIG,2022/08/09,65.004
HIGH.L,2022/08/09,5.07
HST,2022/08/09,18.088
HYG,2022/08/09,76.154
IAU,2022/08/09,34.07
ICLN,2022/08/09,22.59
IEAA.L,2022/08/09,4.9
IEF,2022/08/09,103.067
IEFM.L,2022/08/09,724.45
IEMG,2022/08/09,49.09
IEUS,2022/08/09,50.84
IEVL.L,2022/08/09,6.984
IGF,2022/08/09,48.56
INDA,2022/08/09,42.94
IUMO.L,2022/08/09,9.859
IUVL.L,2022/08/09,8.285
IVV,2022/08/09,411.368
IWM,2022/08/09,189.211
IXN,2022/08/09,51.41
JPEA.L,2022/08/09,4.984
JPM,2022/08/09,114.357
KR,2022/08/09,46.36
LQD,2022/08/09,111.575
MCHI,2022/08/09,48.95
META,2022/08/09,168.53
MVEU.L,2022/08/09,51.915
OGN,2022/08/09,30.76
PG,2022/08/09,143.908
PPL,2022/08/09,28.263
PRU,2022/08/09,96.347
PYPL,2022/08/09,94.48
RE,2022/08/09,257.933
REET,2022/08/09,25.622
ROL,2022/08/09,36.925
ROST,2022/08/09,84.164
SEGA.L,2022/08/09,100.13
SHY,2022/08/09,81.95
SLV,2022/08/09,18.93
SPMV.L,2022/08/09,78.15
TLT,2022/08/09,116.795
UNH,2022/08/09,533.934
URI,2022/08/09,319.89
V,2022/08/09,209.401
VRSK,2022/08/09,198.429
VXX,2022/08/09,21.94
WRK,2022/08/09,40.299
XLB,2022/08/09,76.726
XLC,2022/08/09,56.741
XLE,2022/08/09,73.944
XLF,2022/08/09,33.663
XLI,2022/08/09,95.284
XLK,2022/08/09,143.955
XLP,2022/08/09,74.009
XLU,2022/08/09,74.664
XLV,2022/08/09,130.839
XLY,2022/08/09,162.081
XOM,2022/08/09,88.979
ABBV,2022/08/10,139.52
ACN,2022/08/10,315.079
AEP,2022/08/10,100.398
AIZ,2022/08/10,160.357
ALLE,2022/08/10,101.431
AMAT,2022/08/10,104.528
AMP,2022/08/10,279.76
AMZN,2022/08/10,142.69
AVB,2022/08/10,211.897
AVY,2022/08/10,196.504
AXP,2022/08/10,161.822
BDX,2022/08/10,257.691
BF-B,2022/08/10,75.52
BMY,2022/08/10,74.294
BR,2022/08/10,169.786
CARR,2022/08/10,42.687
CDW,2022/08/10,174.984
CE,2022/08/10,113.038
CHTR,2022/08/10,462.69
CNC,2022/08/10,94.82
CNP,2022/08/10,31.697
COP,2022/08/10,93.886
CTAS,2022/08/10,429.51
CZR,2022/08/10,48.4
DG,2022/08/10,253.807
DPZ,2022/08/10,404.476
DRE,2022/08/10,63.19
DXC,2022/08/10,26.33
EWA,2022/08/10,23.02
EWC,2022/08/10,35.69
EWG,2022/08/10,24.03
EWH,2022/08/10,20.99
EWJ,2022/08/10,56.31
EWL,2022/08/10,43.73
EWQ,2022/08/10,32.41
EWT,2022/08/10,52.11
EWU,2022/08/10,31.27
EWY,2022/08/10,61.58
EWZ,2022/08/10,31.41
FTV,2022/08/10,66.506
GOOG,2022/08/10,120.65
GPC,2022/08/10,154.071
GSG,2022/08/10,22.22
HIG,2022/08/10,66.052
HIGH.L,2022/08/10,5.114
HST,2022/08/10,18.604
HYG,2022/08/10,77.294
IAU,2022/08/10,34.01
ICLN,2022/08/10,23.61
IEAA.L,2022/08/10,4.924
IEF,2022/08/10,103.126
IEFM.L,2022/08/10,721.8
IEMG,2022/08/10,49.7
IEUS,2022/08/10,52.67
IEVL.L,2022/08/10,7.038
IGF,2022/08/10,48.99
INDA,2022/08/10,43.75
IUMO.L,2022/08/10,9.909
IUVL.L,2022/08/10,8.446
IVV,2022/08/10,419.984
IWM,2022/08/10,194.613
IXN,2022/08/10,52.85
JPEA.L,2022/08/10,5.058
JPM,2022/08/10,117.34
KR,2022/08/10,46.281
LQD,2022/08/10,112.632
MCHI,2022/08/10,48.95
META,2022/08/10,178.34
MVEU.L,2022/08/10,52.24
OGN,2022/08/10,30.888
PG,2022/08/10,145.269
PPL,2022/08/10,28.78
PRU,2022/08/10,99.347
PYPL,2022/08/10,98.91
RE,2022/08/10,261.384
REET,2022/08/10,26.106
ROL,2022/08/10,37.214
ROST,2022/08/10,85.878
SEGA.L,2022/08/10,100.265
SHY,2022/08/10,82.03
SLV,2022/08/10,18.95
SPMV.L,2022/08/10,79.01
TLT,2022/08/10,116.032
UNH,2022/08/10,534.391
URI,2022/08/10,327.95
V,2022/08/10,211.234
VRSK,2022/08/10,201.814
VXX,2022/08/10,21.44
WRK,2022/08/10,41.098
XLB,2022/08/10,78.904
XLC,2022/08/10,58.337
XLE,2022/08/10,74.478
XLF,2022/08/10,34.419
XLI,2022/08/10,97.374
XLK,2022/08/10,147.885
XLP,2022/08/10,74.556
XLU,2022/08/10,74.992
XLV,2022/08/10,132.263
XLY,2022/08/10,166.651
XOM,2022/08/10,89.824
ABBV,2022/08/11,140.649
ACN,2022/08/11,313.028
AEP,2022/08/11,100.259
AIZ,2022/08/11,161.873
ALLE,2022/08/11,102.387
AMAT,2022/08/11,105.005
AMP,2022/08/11,282.17
AMZN,2022/08/11,140.64
AVB,2022/08/11,213.246
AVY,2022/08/11,197.948
AXP,2022/08/11,162.37
BDX,2022/08/11,258.529
BF-B,2022/08/11,74.992
BMY,2022/08/11,73.897
BR,2022/08/11,169
CARR,2022/08/11,42.876
CDW,2022/08/11,174.686
CE,2022/08/11,115.371
CHTR,2022/08/11,466.19
CNC,2022/08/11,94.01
CNP,2022/08/11,31.539
COP,2022/08/11,98.17
CTAS,2022/08/11,427.381
CZR,2022/08/11,49.33
DG,2022/08/11,251.292
DPZ,2022/08/11,402.861
DRE,2022/08/11,63.09
DXC,2022/08/11,26.31
EWA,2022/08/11,23.04
EWC,2022/08/11,35.89
EWG,2022/08/11,23.99
EWH,2022/08/11,21.14
EWJ,2022/08/11,56.29
EWL,2022/08/11,43.79
EWQ,2022/08/11,32.42
EWT,2022/08/11,52.34
EWU,2022/08/11,31.1
EWY,2022/08/11,61.32
EWZ,2022/08/11,30.85
FTV,2022/08/11,67.135
GOOG,2022/08/11,119.82
GPC,2022/08/11,155.712
GSG,2022/08/11,22.66
HIG,2022/08/11,66.883
HIGH.L,2022/08/11,5.116
HST,2022/08/11,19.021
HYG,2022/08/11,76.852
IAU,2022/08/11,33.9
ICLN,2022/08/11,23.28
IEAA.L,2022/08/11,4.912
IEF,2022/08/11,102.442
IEFM.L,2022/08/11,721.5
IEMG,2022/08/11,49.89
IEUS,2022/08/11,52.68
IEVL.L,2022/08/11,7.034
IGF,2022/08/11,49.31
INDA,2022/08/11,43.26
IUMO.L,2022/08/11,9.984
IUVL.L,2022/08/11,8.551
IVV,2022/08/11,420.133
IWM,2022/08/11,195.339
IXN,2022/08/11,52.62
JPEA.L,2022/08/11,5.072
JPM,2022/08/11,119.075
KR,2022/08/11,46.676
LQD,2022/08/11,111.545
MCHI,2022/08/11,49.84
META,2022/08/11,177.49
MVEU.L,2022/08/11,52.165
OGN,2022/08/11,31.054
PG,2022/08/11,144.236
PPL,2022/08/11,29.206
PRU,2022/08/11,100.657
PYPL,2022/08/11,99.11
RE,2022/08/11,268.218
REET,2022/08/11,26.096
ROL,2022/08/11,36.537
ROST,2022/08/11,87.841
SEGA.L,2022/08/11,99.815
SHY,2022/08/11,82
SLV,2022/08/11,18.67
SPMV.L,2022/08/11,79.31
TLT,2022/08/11,113.327
UNH,2022/08/11,529.561
URI,2022/08/11,332.22
V,2022/08/11,210.59
VRSK,2022/08/11,200.566
VXX,2022/08/11,21.69
WRK,2022/08/11,41.644
XLB,2022/08/11,79.172
XLC,2022/08/11,58.397
XLE,2022/08/11,77.04
XLF,2022/08/11,34.827
XLI,2022/08/11,97.891
XLK,2022/08/11,147.307
XLP,2022/08/11,74.377
XLU,2022/08/11,74.982
XLV,2022/08/11,131.406
XLY,2022/08/11,165.803
XOM,2022/08/11,92.423
ABBV,2022/08/12,141.164
ACN,2022/08/12,319.021
AEP,2022/08/12,102.815
AIZ,2022/08/12,164.686
ALLE,2022/08/12,105.952
AMAT,2022/08/12,109.831
AMP,2022/08/12,287.996
AMZN,2022/08/12,143.55
AVB,2022/08/12,216.299
AVY,2022/08/12,201.643
AXP,2022/08/12,165.209
BDX,2022/08/12,262.804
BF-B,2022/08/12,75.728
BMY,2022/08/12,74.999
BR,2022/08/12,182.432
CARR,2022/08/12,43.792
CDW,2022/08/12,179.22
CE,2022/08/12,116.761
CHTR,2022/08/12,478.12
CNC,2022/08/12,96.64
CNP,2022/08/12,32.122
COP,2022/08/12,100.508
CTAS,2022/08/12,433.117
CZR,2022/08/12,51.37
DG,2022/08/12,252.719
DPZ,2022/08/12,410.946
DRE,2022/08/12,64.553
DXC,2022/08/12,26.64
EWA,2022/08/12,23.25
EWC,2022/08/12,36.24
EWG,2022/08/12,24.2
EWH,2022/08/12,21.28
EWJ,2022/08/12,57.03
EWL,2022/08/12,44
EWQ,2022/08/12,32.61
EWT,2022/08/12,53.01
EWU,2022/08/12,31.27
EWY,2022/08/12,62.19
EWZ,2022/08/12,31.99
FTV,2022/08/12,68.362
GOOG,2022/08/12,122.65
GPC,2022/08/12,157.193
GSG,2022/08/12,22.57
HIG,2022/08/12,68.168
HIGH.L,2022/08/12,5.129
HST,2022/08/12,19.388
HYG,2022/08/12,77.54
IAU,2022/08/12,34.21
