symbol,date,price
IUMO.L,2022/08/11,9.984
IUVL.L,2022/08/11,8.551
IVV,2022/08/11,418.325
IWM,2022/08/11,194.442
IXN,2022/08/11,52.416
JPEA.L,2022/08/11,5.072
JPM,2022/08/11,119.075
KR,2022/08/11,46.676
LQD,2022/08/11,111.565
MCHI,2022/08/11,49.106
META,2022/08/11,177.49
MVEU.L,2022/08/11,52.165
OGN,2022/08/11,31.054
PG,2022/08/11,144.236
PPL,2022/08/11,28.98
PRU,2022/08/11,100.657
PYPL,2022/08/11,99.11
RE,2022/08/11,268.218
REET,2022/08/11,26.096
ROL,2022/08/11,36.537
ROST,2022/08/11,87.612
SEGA.L,2022/08/11,99.815
SHY,2022/08/11,81.818
SLV,2022/08/11,18.67
SPMV.L,2022/08/11,79.31
TLT,2022/08/11,113.054
UNH,2022/08/11,529.561
URI,2022/08/11,332.22
V,2022/08/11,210.59
VRSK,2022/08/11,200.229
VXX,2022/08/11,21.69
WRK,2022/08/11,41.644
XLB,2022/08/11,78.663
XLC,2022/08/11,58.254
XLE,2022/08/11,76.255
XLF,2022/08/11,34.611
XLI,2022/08/11,97.427
XLK,2022/08/11,146.884
XLP,2022/08/11,73.847
XLU,2022/08/11,74.373
XLV,2022/08/11,130.867
XLY,2022/08/11,165.35
XOM,2022/08/11,92.423
ABBV,2022/08/12,141.164
ACN,2022/08/12,319.021
AEP,2022/08/12,102.815
AIZ,2022/08/12,164.686
ALLE,2022/08/12,105.952
AMAT,2022/08/12,109.831
AMP,2022/08/12,287.996
AMZN,2022/08/12,143.55
AVB,2022/08/12,214.164
AVY,2022/08/12,200.852
AXP,2022/08/12,165.209
BDX,2022/08/12,261.834
BF-B,2022/08/12,75.728
BMY,2022/08/12,74.999
BR,2022/08/12,181.521
CARR,2022/08/12,43.597
CDW,2022/08/12,179.22
CE,2022/08/12,116.761
CHTR,2022/08/12,478.12
CNC,2022/08/12,96.64
CNP,2022/08/12,32.122
COP,2022/08/12,99.899
CTAS,2022/08/12,433.117
CZR,2022/08/12,51.37
DG,2022/08/12,252.159
DPZ,2022/08/12,409.697
DRE,2022/08/12,64.553
DXC,2022/08/12,26.64
EWA,2022/08/12,22.819
EWC,2022/08/12,35.716
EWG,2022/08/12,24.192
EWH,2022/08/12,20.999
EWJ,2022/08/12,56.902
EWL,2022/08/12,44
EWQ,2022/08/12,32.491
EWT,2022/08/12,44.95
EWU,2022/08/12,30.803
EWY,2022/08/12,61.445
EWZ,2022/08/12,29.769
FTV,2022/08/12,68.362
GOOG,2022/08/12,122.65
GPC,2022/08/12,156.426
GSG,2022/08/12,22.57
HIG,2022/08/12,68.168
HIGH.L,2022/08/12,5.129
HST,2022/08/12,19.243
HYG,2022/08/12,77.133
IAU,2022/08/12,34.21
ICLN,2022/08/12,23.509
IEAA.L,2022/08/12,4.908
IEF,2022/08/12,102.853
IEFM.L,2022/08/12,722.85
IEMG,2022/08/12,49.726
IEUS,2022/08/12,52.627
IEVL.L,2022/08/12,7.062
IGF,2022/08/12,49.12
INDA,2022/08/12,43.71
IUMO.L,2022/08/12,9.994
IUVL.L,2022/08/12,8.588
IVV,2022/08/12,425.21
IWM,2022/08/12,198.414
IXN,2022/08/12,53.442
JPEA.L,2022/08/12,5.049
JPM,2022/08/12,121.047
KR,2022/08/12,46.955
LQD,2022/08/12,112.859
MCHI,2022/08/12,49.244
META,2022/08/12,180.5
MVEU.L,2022/08/12,52.105
OGN,2022/08/12,30.639
PG,2022/08/12,145.636
PPL,2022/08/12,29.826
PRU,2022/08/12,103.1
PYPL,2022/08/12,101.1
RE,2022/08/12,272.5
REET,2022/08/12,26.441
ROL,2022/08/12,36.856
ROST,2022/08/12,89.57
SEGA.L,2022/08/12,99.575
SHY,2022/08/12,81.838
SLV,2022/08/12,19.17
SPMV.L,2022/08/12,79.26
TLT,2022/08/12,114.2
UNH,2022/08/12,540.334
URI,2022/08/12,336.55
V,2022/08/12,210.84
VRSK,2022/08/12,202.192
VXX,2022/08/12,22.05
WRK,2022/08/12,42.527
XLB,2022/08/12,80.145
XLC,2022/08/12,59.289
XLE,2022/08/12,76.832
XLF,2022/08/12,35.154
XLI,2022/08/12,98.893
XLK,2022/08/12,149.809
XLP,2022/08/12,74.488
XLU,2022/08/12,75.585
XLV,2022/08/12,132.544
XLY,2022/08/12,169.092
XOM,2022/08/12,93.226
ABBV,2022/08/15,140.857
ACN,2022/08/15,318.912
AEP,2022/08/15,103.588
AIZ,2022/08/15,165.656
ALLE,2022/08/15,106.738
AMAT,2022/08/15,109.234
AMP,2022/08/15,285.178
AMZN,2022/08/15,143.18
AVB,2022/08/15,214.38
AVY,2022/08/15,199.573
AXP,2022/08/15,164.771
BDX,2022/08/15,264.932
BF-B,2022/08/15,76.534
BMY,2022/08/15,73.967
BR,2022/08/15,176.488
CARR,2022/08/15,44.033
CDW,2022/08/15,180.612
CE,2022/08/15,115.371
CHTR,2022/08/15,480.92
CNC,2022/08/15,97.22
CNP,2022/08/15,32.31
COP,2022/08/15,98.406
CTAS,2022/08/15,437.894
CZR,2022/08/15,51.41
DG,2022/08/15,251.8
DPZ,2022/08/15,408.325
DRE,2022/08/15,65.041
DXC,2022/08/15,26.7
EWA,2022/08/15,22.554
EWC,2022/08/15,35.332
EWG,2022/08/15,23.862
EWH,2022/08/15,20.89
EWJ,2022/08/15,57.131
EWL,2022/08/15,43.89
EWQ,2022/08/15,32.153
EWT,2022/08/15,44.806
EWU,2022/08/15,30.547
EWY,2022/08/15,60.822
EWZ,2022/08/15,29.797
FTV,2022/08/15,68.342
GOOG,2022/08/15,122.88
GPC,2022/08/15,156.802
GSG,2022/08/15,22.12
HIG,2022/08/15,68.089
HIGH.L,2022/08/15,5.13
HST,2022/08/15,18.908
HYG,2022/08/15,76.997
IAU,2022/08/15,33.78
ICLN,2022/08/15,23.479
IEAA.L,2022/08/15,4.925
IEF,2022/08/15,103.181
IEFM.L,2022/08/15,721.95
IEMG,2022/08/15,49.469
IEUS,2022/08/15,51.926
IEVL.L,2022/08/15,7.04
IGF,2022/08/15,48.863
INDA,2022/08/15,43.7
IUMO.L,2022/08/15,10.025
IUVL.L,2022/08/15,8.605
IVV,2022/08/15,427.082
IWM,2022/08/15,199.117
IXN,2022/08/15,53.671
JPEA.L,2022/08/15,5.064
JPM,2022/08/15,121.374
KR,2022/08/15,47.263
LQD,2022/08/15,112.78
MCHI,2022/08/15,49.017
META,2022/08/15,180.89
MVEU.L,2022/08/15,52.385
OGN,2022/08/15,30.659
PG,2022/08/15,147.513
PPL,2022/08/15,30.132
PRU,2022/08/15,102.445
PYPL,2022/08/15,101.51
RE,2022/08/15,272.095
REET,2022/08/15,26.441
ROL,2022/08/15,36.786
ROST,2022/08/15,89.61
SEGA.L,2022/08/15,100.02
SHY,2022/08/15,81.907
SLV,2022/08/15,18.68
SPMV.L,2022/08/15,79.9
TLT,2022/08/15,114.101
UNH,2022/08/15,541.268
URI,2022/08/15,337.52
V,2022/08/15,215.918
VRSK,2022/08/15,204.983
VXX,2022/08/15,21.49
WRK,2022/08/15,41.981
XLB,2022/08/15,80.095
XLC,2022/08/15,59.498
XLE,2022/08/15,75.334
XLF,2022/08/15,35.144
XLI,2022/08/15,99.13
XLK,2022/08/15,150.754
XLP,2022/08/15,75.228
XLU,2022/08/15,76.215
XLV,2022/08/15,133.208
XLY,2022/08/15,170.256
XOM,2022/08/15,91.56
ABBV,2022/08/16,141.114
ACN,2022/08/16,319.36
AEP,2022/08/16,103.489
AIZ,2022/08/16,168.598
ALLE,2022/08/16,107.993
AMAT,2022/08/16,107.95
AMP,2022/08/16,287.887
AMZN,2022/08/16,144.78
AVB,2022/08/16,215.224
AVY,2022/08/16,202.489
AXP,2022/08/16,164.721
BDX,2022/08/16,265.895
BF-B,2022/08/16,77.031
BMY,2022/08/16,73.57
BR,2022/08/16,175.676
CARR,2022/08/16,44.013
CDW,2022/08/16,182.481
CE,2022/08/16,116.969
CHTR,2022/08/16,482.83
CNC,2022/08/16,96.33
CNP,2022/08/16,32.448
COP,2022/08/16,97.751
CTAS,2022/08/16,436.677
CZR,2022/08/16,52.05
DG,2022/08/16,255.623
DPZ,2022/08/16,408.395
DRE,2022/08/16,64.463
DXC,2022/08/16,26.68
EWA,2022/08/16,22.672
EWC,2022/08/16,35.736
EWG,2022/08/16,24.022
EWH,2022/08/16,20.851
EWJ,2022/08/16,56.862
EWL,2022/08/16,43.36
EWQ,2022/08/16,32.352
EWT,2022/08/16,44.942
EWU,2022/08/16,30.724
EWY,2022/08/16,60.872
EWZ,2022/08/16,29.685
FTV,2022/08/16,68.512
GOOG,2022/08/16,122.51
GPC,2022/08/16,157.464
GSG,2022/08/16,21.86
HIG,2022/08/16,68.889
HIGH.L,2022/08/16,5.092
HST,2022/08/16,19.233
HYG,2022/08/16,76.635
IAU,2022/08/16,33.71
ICLN,2022/08/16,23.179
IEAA.L,2022/08/16,4.902
IEF,2022/08/16,103.062
IEFM.L,2022/08/16,723.55
IEMG,2022/08/16,49.499
IEUS,2022/08/16,51.963
IEVL.L,2022/08/16,7.117
IGF,2022/08/16,49.258
INDA,2022/08/16,44.09
IUMO.L,2022/08/16,10.105
IUVL.L,2022/08/16,8.676
IVV,2022/08/16,427.974
IWM,2022/08/16,199.037
IXN,2022/08/16,53.512
JPEA.L,2022/08/16,5.023
JPM,2022/08/16,122.534
KR,2022/08/16,48.815
LQD,2022/08/16,112.345
MCHI,2022/08/16,48.722
META,2022/08/16,179.47
MVEU.L,2022/08/16,52.455
OGN,2022/08/16,30.827
PG,2022/08/16,148.873
PPL,2022/08/16,30.437
PRU,2022/08/16,102.797
PYPL,2022/08/16,102.08
RE,2022/08/16,274.231
REET,2022/08/16,26.392
ROL,2022/08/16,37.374
ROST,2022/08/16,92.075
SEGA.L,2022/08/16,98.99
SHY,2022/08/16,81.838
SLV,2022/08/16,18.57
SPMV.L,2022/08/16,80.485
TLT,2022/08/16,114.576
UNH,2022/08/16,542.739
URI,2022/08/16,339.31
V,2022/08/16,216.636
VRSK,2022/08/16,203.807
VXX,2022/08/16,21.29
WRK,2022/08/16,42.626
XLB,2022/08/16,80.54
XLC,2022/08/16,59.618
XLE,2022/08/16,75.158
XLF,2022/08/16,35.402
XLI,2022/08/16,99.576
XLK,2022/08/16,150.346
XLP,2022/08/16,76.076
XLU,2022/08/16,76.432
XLV,2022/08/16,132.851
XLY,2022/08/16,172.137
XOM,2022/08/16,90.707
ABBV,2022/08/17,140.015
ACN,2022/08/17,317.04
AEP,2022/08/17,103.36
AIZ,2022/08/17,169.895
ALLE,2022/08/17,108.102
AMAT,2022/08/17,105.473
AMP,2022/08/17,286.98
AMZN,2022/08/17,142.1
AVB,2022/08/17,216.186
AVY,2022/08/17,199.344
AXP,2022/08/17,163.277
BDX,2022/08/17,262.37
BF-B,2022/08/17,77.24
BMY,2022/08/17,73.996
BR,2022/08/17,175.983
CARR,2022/08/17,43.755
CDW,2022/08/17,181.556
CE,2022/08/17,113.882
CHTR,2022/08/17,465.28
CNC,2022/08/17,94.83
CNP,2022/08/17,32.309
COP,2022/08/17,98.982
CTAS,2022/08/17,437.964
CZR,2022/08/17,49.19
DG,2022/08/17,254.389
DPZ,2022/08/17,409.448
DRE,2022/08/17,64.573
DXC,2022/08/17,25.92
EWA,2022/08/17,22.387
EWC,2022/08/17,35.362
EWG,2022/08/17,23.542
EWH,2022/08/17,20.87
EWJ,2022/08/17,56.682
EWL,2022/08/17,43.1
EWQ,2022/08/17,32.033
EWT,2022/08/17,44.713
EWU,2022/08/17,30.528
EWY,2022/08/17,59.943
EWZ,2022/08/17,29.564
FTV,2022/08/17,67.893
GOOG,2022/08/17,120.32
GPC,2022/08/17,158.889
GSG,2022/08/17,22.02
HIG,2022/08/17,68.583
HIGH.L,2022/08/17,5.048
HST,2022/08/17,19.066
HYG,2022/08/17,75.844
IAU,2022/08/17,33.5
ICLN,2022/08/17,23.09
IEAA.L,2022/08/17,4.854
IEF,2022/08/17,102.367
IEFM.L,2022/08/17,722.65
IEMG,2022/08/17,49.321
IEUS,2022/08/17,51.021
IEVL.L,2022/08/17,7.021
IGF,2022/08/17,49.12
INDA,2022/08/17,44.09
IUMO.L,2022/08/17,10.12
IUVL.L,2022/08/17,8.55
IVV,2022/08/17,424.754
IWM,2022/08/17,195.69
IXN,2022/08/17,53.103
JPEA.L,2022/08/17,4.952
JPM,2022/08/17,121.503
KR,2022/08/17,48.288
LQD,2022/08/17,111.288
MCHI,2022/08/17,48.574
META,2022/08/17,174.85
MVEU.L,2022/08/17,52.18
OGN,2022/08/17,30.52
PG,2022/08/17,148.188
PPL,2022/08/17,30.358
PRU,2022/08/17,102.201
PYPL,2022/08/17,99.42
RE,2022/08/17,275.091
REET,2022/08/17,26.234
ROL,2022/08/17,36.925
ROST,2022/08/17,92.254
SEGA.L,2022/08/17,98.485
SHY,2022/08/17,81.768
SLV,2022/08/17,18.25
SPMV.L,2022/08/17,80.1
TLT,2022/08/17,113.38
UNH,2022/08/17,541.626
URI,2022/08/17,331.38
V,2022/08/17,214.022
VRSK,2022/08/17,202.88
VXX,2022/08/17,21.1
WRK,2022/08/17,41.743
XLB,2022/08/17,79.433
XLC,2022/08/17,58.463
XLE,2022/08/17,75.785
XLF,2022/08/17,35.224
XLI,2022/08/17,98.784
XLK,2022/08/17,149.272
XLP,2022/08/17,75.86
XLU,2022/08/17,76.304
XLV,2022/08/17,132.077
XLY,2022/08/17,170.286
XOM,2022/08/17,91.441
ABBV,2022/08/18,139.867
ACN,2022/08/18,318.046
AEP,2022/08/18,103.399
AIZ,2022/08/18,170.133
ALLE,2022/08/18,108.64
AMAT,2022/08/18,107.732
AMP,2022/08/18,290.645
AMZN,2022/08/18,142.3
AVB,2022/08/18,212.554
AVY,2022/08/18,197.906
AXP,2022/08/18,164.024
BDX,2022/08/18,261.854
BF-B,2022/08/18,77.24
BMY,2022/08/18,73.59
BR,2022/08/18,175.507
CARR,2022/08/18,43.924
CDW,2022/08/18,186.02
CE,2022/08/18,116.056
CHTR,2022/08/18,458.07
CNC,2022/08/18,95.34
CNP,2022/08/18,32.389
COP,2022/08/18,102.419
CTAS,2022/08/18,439.3
CZR,2022/08/18,49.16
DG,2022/08/18,256.499
DPZ,2022/08/18,414.378
DRE,2022/08/18,64.304
DXC,2022/08/18,26.23
EWA,2022/08/18,22.486
EWC,2022/08/18,35.46
EWG,2022/08/18,23.382
EWH,2022/08/18,20.663
EWJ,2022/08/18,56.483
EWL,2022/08/18,43.05
EWQ,2022/08/18,31.824
EWT,2022/08/18,44.806
EWU,2022/08/18,30.458
EWY,2022/08/18,59.32
EWZ,2022/08/18,29.648
FTV,2022/08/18,68.183
GOOG,2022/08/18,120.86
GPC,2022/08/18,158.276
GSG,2022/08/18,22.36
HIG,2022/08/18,68.998
HIGH.L,2022/08/18,5.053
HST,2022/08/18,19.263
HYG,2022/08/18,75.961
IAU,2022/08/18,33.41
ICLN,2022/08/18,23.139
IEAA.L,2022/08/18,4.849
IEF,2022/08/18,102.566
IEFM.L,2022/08/18,727.2
IEMG,2022/08/18,49.016
IEUS,2022/08/18,50.614
IEVL.L,2022/08/18,7.055
IGF,2022/08/18,49.07
INDA,2022/08/18,43.99
IUMO.L,2022/08/18,10.155
IUVL.L,2022/08/18,8.624
IVV,2022/08/18,426.002
IWM,2022/08/18,196.988
IXN,2022/08/18,53.362
JPEA.L,2022/08/18,4.96
JPM,2022/08/18,120.561
KR,2022/08/18,49.352
LQD,2022/08/18,111.574
MCHI,2022/08/18,48.101
META,2022/08/18,174.66
MVEU.L,2022/08/18,52.41
OGN,2022/08/18,30.382
PG,2022/08/18,148.714
PPL,2022/08/18,30.437
PRU,2022/08/18,103.032
PYPL,2022/08/18,99.86
RE,2022/08/18,279.066
REET,2022/08/18,26.007
ROL,2022/08/18,37.075
ROST,2022/08/18,91.439
SEGA.L,2022/08/18,98.455
SHY,2022/08/18,81.887
SLV,2022/08/18,18.04
SPMV.L,2022/08/18,80.11
TLT,2022/08/18,113.548
UNH,2022/08/18,541.844
URI,2022/08/18,323.23
V,2022/08/18,214.75
VRSK,2022/08/18,203.249
VXX,2022/08/18,21.14
WRK,2022/08/18,42.279
XLB,2022/08/18,79.68
XLC,2022/08/18,58.374
XLE,2022/08/18,77.821
XLF,2022/08/18,35.263
XLI,2022/08/18,99.18
XLK,2022/08/18,150.048
XLP,2022/08/18,76.116
XLU,2022/08/18,76.59
XLV,2022/08/18,131.492
XLY,2022/08/18,170.236
XOM,2022/08/18,93.603
ABBV,2022/08/19,140.421
ACN,2022/08/19,313.894
AEP,2022/08/19,103.964
AIZ,2022/08/19,170.202
ALLE,2022/08/19,105.991
AMAT,2022/08/19,104.11
AMP,2022/08/19,283.584
AMZN,2022/08/19,138.23
AVB,2022/08/19,211.042
AVY,2022/08/19,195.476
AXP,2022/08/19,161.623
BDX,2022/08/19,262.668
BF-B,2022/08/19,76.822
BMY,2022/08/19,74.761
BR,2022/08/19,174.397
CARR,2022/08/19,42.119
CDW,2022/08/19,187.272
CE,2022/08/19,113.832
CHTR,2022/08/19,454.46
CNC,2022/08/19,96.9
CNP,2022/08/19,32.448
COP,2022/08/19,102.673
CTAS,2022/08/19,435.391
CZR,2022/08/19,46.71
DG,2022/08/19,252.716
DPZ,2022/08/19,402.7
DRE,2022/08/19,63.19
DXC,2022/08/19,25.93
EWA,2022/08/19,22.181
EWC,2022/08/19,35.016
EWG,2022/08/19,22.982
EWH,2022/08/19,20.535
EWJ,2022/08/19,55.505
EWL,2022/08/19,42.83
EWQ,2022/08/19,31.375
EWT,2022/08/19,44.263
EWU,2022/08/19,30.094
EWY,2022/08/19,58.214
EWZ,2022/08/19,29.006
FTV,2022/08/19,67.414
GOOG,2022/08/19,118.12
GPC,2022/08/19,158.157
GSG,2022/08/19,22.38
HIG,2022/08/19,68.019
HIGH.L,2022/08/19,4.997
HST,2022/08/19,18.504
HYG,2022/08/19,75.189
IAU,2022/08/19,33.15
ICLN,2022/08/19,22.5
IEAA.L,2022/08/19,4.809
IEF,2022/08/19,101.682
IEFM.L,2022/08/19,732.8
IEMG,2022/08/19,48.384
IEUS,2022/08/19,49.588
IEVL.L,2022/08/19,6.978
IGF,2022/08/19,48.704
INDA,2022/08/19,43.3
IUMO.L,2022/08/19,10.17
IUVL.L,2022/08/19,8.555
IVV,2022/08/19,420.366
IWM,2022/08/19,192.759
IXN,2022/08/19,52.296
JPEA.L,2022/08/19,4.896
JPM,2022/08/19,117.578
KR,2022/08/19,49.232
LQD,2022/08/19,110.251
MCHI,2022/08/19,47.756
META,2022/08/19,167.96
MVEU.L,2022/08/19,52.3
OGN,2022/08/19,30.313
PG,2022/08/19,148.674
PPL,2022/08/19,30.338
PRU,2022/08/19,101.057
PYPL,2022/08/19,96.56
RE,2022/08/19,278.384
REET,2022/08/19,25.681
ROL,2022/08/19,36.427
ROST,2022/08/19,90.455
SEGA.L,2022/08/19,98.215
SHY,2022/08/19,81.828
SLV,2022/08/19,17.55
SPMV.L,2022/08/19,79.6
TLT,2022/08/19,111.72
UNH,2022/08/19,544.925
URI,2022/08/19,316.69
V,2022/08/19,212.326
VRSK,2022/08/19,199.9
VXX,2022/08/19,21.16
WRK,2022/08/19,41.266
XLB,2022/08/19,78.218
XLC,2022/08/19,57.428
XLE,2022/08/19,77.802
XLF,2022/08/19,34.561
XLI,2022/08/19,97.902
XLK,2022/08/19,147.322
XLP,2022/08/19,75.869
XLU,2022/08/19,76.55
XLV,2022/08/19,131.849
XLY,2022/08/19,166.723
XOM,2022/08/19,93.305
ABBV,2022/08/22,138.926
ACN,2022/08/22,308.628
AEP,2022/08/22,102.448
AIZ,2022/08/22,163.259
ALLE,2022/08/22,102.696
AMAT,2022/08/22,100.309
AMP,2022/08/22,275.866
AMZN,2022/08/22,133.22
AVB,2022/08/22,206.478
AVY,2022/08/22,192.817
AXP,2022/08/22,157.1
BDX,2022/08/22,258.915
BF-B,2022/08/22,76.812
BMY,2022/08/22,73.987
BR,2022/08/22,173.03
CARR,2022/08/22,41.266
CDW,2022/08/22,184.032
CE,2022/08/22,110.199
CHTR,2022/08/22,438.51
CNC,2022/08/22,96.8
CNP,2022/08/22,31.832
COP,2022/08/22,102.771
CTAS,2022/08/22,429.177
CZR,2022/08/22,44.64
DG,2022/08/22,247.609
DPZ,2022/08/22,398.735
DRE,2022/08/22,61.508
DXC,2022/08/22,24.69
EWA,2022/08/22,21.956
EWC,2022/08/22,34.652
EWG,2022/08/22,22.142
EWH,2022/08/22,20.476
EWJ,2022/08/22,54.936
EWL,2022/08/22,42.11
EWQ,2022/08/22,30.439
EWT,2022/08/22,43.619
EWU,2022/08/22,29.848
EWY,2022/08/22,57.107
EWZ,2022/08/22,28.82
FTV,2022/08/22,65.528
GOOG,2022/08/22,115.07
GPC,2022/08/22,155.288
GSG,2022/08/22,22.61
HIG,2022/08/22,66.477
HIGH.L,2022/08/22,4.946
HST,2022/08/22,18.13
HYG,2022/08/22,74.339
IAU,2022/08/22,32.93
ICLN,2022/08/22,22.151
IEAA.L,2022/08/22,4.778
IEF,2022/08/22,101.236
IEFM.L,2022/08/22,732.25
IEMG,2022/08/22,47.97
IEUS,2022/08/22,48.139
IEVL.L,2022/08/22,6.899
IGF,2022/08/22,48.062
INDA,2022/08/22,42.7
IUMO.L,2022/08/22,10.108
IUVL.L,2022/08/22,8.418
IVV,2022/08/22,411.55
IWM,2022/08/22,188.788
IXN,2022/08/22,50.862
JPEA.L,2022/08/22,4.849
JPM,2022/08/22,115.635
KR,2022/08/22,49.849
LQD,2022/08/22,109.51
MCHI,2022/08/22,47.944
META,2022/08/22,163.05
MVEU.L,2022/08/22,52.095
OGN,2022/08/22,30.026
PG,2022/08/22,148.277
PPL,2022/08/22,29.767
PRU,2022/08/22,98.002
PYPL,2022/08/22,93.58
RE,2022/08/22,271.62
REET,2022/08/22,25.197
ROL,2022/08/22,36.287
ROST,2022/08/22,87.573
SEGA.L,2022/08/22,97.055
SHY,2022/08/22,81.719
SLV,2022/08/22,17.5
SPMV.L,2022/08/22,78.55
TLT,2022/08/22,111.344
UNH,2022/08/22,541.198
URI,2022/08/22,307.55
V,2022/08/22,208.126
VRSK,2022/08/22,197.568
VXX,2022/08/22,21.22
WRK,2022/08/22,40.344
XLB,2022/08/22,76.973
XLC,2022/08/22,55.785
XLE,2022/08/22,77.655
XLF,2022/08/22,33.8
XLI,2022/08/22,96.04
XLK,2022/08/22,143.214
XLP,2022/08/22,75.1
XLU,2022/08/22,75.506
XLV,2022/08/22,130.123
XLY,2022/08/22,162.096
XOM,2022/08/22,93.236
ABBV,2022/08/23,137.62
ACN,2022/08/23,305.342
AEP,2022/08/23,101.745
AIZ,2022/08/23,162.398
ALLE,2022/08/23,101.481
AMAT,2022/08/23,101.423
AMP,2022/08/23,276.214
AMZN,2022/08/23,133.62
AVB,2022/08/23,202.885
AVY,2022/08/23,191.944
AXP,2022/08/23,156.732
BDX,2022/08/23,255.588
BF-B,2022/08/23,76.146
BMY,2022/08/23,72.22
BR,2022/08/23,172.049
CARR,2022/08/23,41.108
CDW,2022/08/23,183.793
CE,2022/08/23,115.153
CHTR,2022/08/23,432.06
CNC,2022/08/23,95.11
CNP,2022/08/23,31.713
COP,2022/08/23,105.906
CTAS,2022/08/23,426.903
CZR,2022/08/23,45.67
DG,2022/08/23,246.484
DPZ,2022/08/23,390.039
DRE,2022/08/23,60.443
DXC,2022/08/23,25.11
EWA,2022/08/23,22.005
EWC,2022/08/23,34.928
EWG,2022/08/23,22.132
EWH,2022/08/23,20.357
EWJ,2022/08/23,55.066
EWL,2022/08/23,41.72
EWQ,2022/08/23,30.449
EWT,2022/08/23,43.636
EWU,2022/08/23,29.887
EWY,2022/08/23,57.384
EWZ,2022/08/23,29.871
FTV,2022/08/23,65.648
GOOG,2022/08/23,114.77
GPC,2022/08/23,156.069
GSG,2022/08/23,23.03
HIG,2022/08/23,66.398
HIGH.L,2022/08/23,4.978
HST,2022/08/23,18.189
HYG,2022/08/23,74.524
IAU,2022/08/23,33.18
ICLN,2022/08/23,22.191
IEAA.L,2022/08/23,4.782
IEF,2022/08/23,100.988
IEFM.L,2022/08/23,727.5
IEMG,2022/08/23,48.217
IEUS,2022/08/23,48.07
IEVL.L,2022/08/23,6.906
IGF,2022/08/23,48.338
INDA,2022/08/23,43.15
IUMO.L,2022/08/23,10.1
IUVL.L,2022/08/23,8.399
IVV,2022/08/23,410.638
IWM,2022/08/23,189.095
IXN,2022/08/23,50.782
JPEA.L,2022/08/23,4.91
JPM,2022/08/23,114.496
KR,2022/08/23,49.332
LQD,2022/08/23,109.628
MCHI,2022/08/23,48.032
META,2022/08/23,161.11
MVEU.L,2022/08/23,51.595
OGN,2022/08/23,29.581
PG,2022/08/23,145.418
PPL,2022/08/23,29.767
PRU,2022/08/23,98.219
PYPL,2022/08/23,93.2
RE,2022/08/23,271.282
REET,2022/08/23,24.921
ROL,2022/08/23,35.699
ROST,2022/08/23,87.424
SEGA.L,2022/08/23,96.6
SHY,2022/08/23,81.758
SLV,2022/08/23,17.62
SPMV.L,2022/08/23,77.71
TLT,2022/08/23,110.731
UNH,2022/08/23,532.483
URI,2022/08/23,307.01
V,2022/08/23,206.32
VRSK,2022/08/23,193.81
VXX,2022/08/23,20.14
WRK,2022/08/23,41.118
XLB,2022/08/23,77.734
XLC,2022/08/23,55.308
XLE,2022/08/23,80.455
XLF,2022/08/23,33.662
XLI,2022/08/23,96.218
XLK,2022/08/23,142.836
XLP,2022/08/23,74.774
XLU,2022/08/23,75.053
XLV,2022/08/23,128.308
XLY,2022/08/23,162.553
XOM,2022/08/23,97.193
ABBV,2022/08/24,136.521
ACN,2022/08/24,304.904
AEP,2022/08/24,101.705
AIZ,2022/08/24,162.922
ALLE,2022/08/24,101.431
AMAT,2022/08/24,101.228
AMP,2022/08/24,276.612
AMZN,2022/08/24,133.8
AVB,2022/08/24,206.124
AVY,2022/08/24,192.172
AXP,2022/08/24,158.525
BDX,2022/08/24,256.532
BF-B,2022/08/24,76.912
BMY,2022/08/24,71.873
BR,2022/08/24,172.872
CARR,2022/08/24,41.306
CDW,2022/08/24,183.823
CE,2022/08/24,115.54
CHTR,2022/08/24,429.18
CNC,2022/08/24,95.62
CNP,2022/08/24,32.071
COP,2022/08/24,107.927
CTAS,2022/08/24,428.01
CZR,2022/08/24,45.99
DG,2022/08/24,246.335
DPZ,2022/08/24,394.511
DRE,2022/08/24,61.657
DXC,2022/08/24,25.03
EWA,2022/08/24,22.064
EWC,2022/08/24,34.898
EWG,2022/08/24,22.222
EWH,2022/08/24,20.15
EWJ,2022/08/24,55.046
EWL,2022/08/24,41.83
EWQ,2022/08/24,30.568
EWT,2022/08/24,43.509
EWU,2022/08/24,29.73
EWY,2022/08/24,57.72
EWZ,2022/08/24,29.834
FTV,2022/08/24,65.798
GOOG,2022/08/24,114.7
GPC,2022/08/24,155.604
GSG,2022/08/24,23.29
HIG,2022/08/24,66.27
HIGH.L,2022/08/24,4.994
HST,2022/08/24,18.426
HYG,2022/08/24,74.612
IAU,2022/08/24,33.27
ICLN,2022/08/24,22.63
IEAA.L,2022/08/24,4.779
IEF,2022/08/24,100.65
IEFM.L,2022/08/24,730.55
IEMG,2022/08/24,48.306
IEUS,2022/08/24,48.278
IEVL.L,2022/08/24,6.884
IGF,2022/08/24,48.428
INDA,2022/08/24,43.36
IUMO.L,2022/08/24,10.108
IUVL.L,2022/08/24,8.409
IVV,2022/08/24,411.916
IWM,2022/08/24,190.541
IXN,2022/08/24,50.792
JPEA.L,2022/08/24,4.912
JPM,2022/08/24,114.773
KR,2022/08/24,49.392
LQD,2022/08/24,109.302
MCHI,2022/08/24,48.032
META,2022/08/24,163.26
